#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa1.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa2.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin" kappa1="@kappa1.s:alignment_twin" kappa2="@kappa2.s:alignment_twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.6" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
61000	-4822.394858530876	-4821.645321872547	-0.7495366583292973	-4821.645321872547	0.887042661458202	0.940359527615312	1.0576775654703563	0.2433827744406665	0.260644061023257	0.24853440440919033	0.2474387601268863	0.0011984141393793146	1.0010771677663604	8.164080151851529E-7	9.027513535366476E-4	-0.9400696244723021	2.5026446103729354
62000	-4822.510268310594	-4822.030205217188	-0.4800630934060517	-4822.030205217188	0.9401370090806664	0.940359527615312	0.8284812643866554	0.2433827744406665	0.260644061023257	0.24853440440919033	0.2474387601268863	5.330917404572621E-4	0.9997421781402878	2.490723757483429E-7	4.991389038785754E-4	-1.1228921595435657	2.1725776206313956
63000	-4824.075903912823	-4822.611303747689	-1.4646001651345948	-4822.611303747689	0.9402656736054493	0.7333392736290688	1.0011819765525607	0.2433827744406665	0.260644061023257	0.24853440440919033	0.2474387601268863	0.001338250147872593	0.9997993853968011	1.3899430443150885E-6	0.0011792172615025284	-1.6846674905140926	3.2010311980675583
64000	-4828.343603622189	-4823.199111522252	-5.144492099937125	-4823.199111522252	0.930327317246743	0.6659470797801436	1.0011819765525607	0.2433827744406665	0.260644061023257	0.24853440440919033	0.2474387601268863	0.0016975731664862306	0.9998544357624262	2.5889587699995234E-6	0.0016078430387542655	-5.266713747542096	0.4245160751378593
65000	-4823.4125163892895	-4820.282047898095	-3.130468491195036	-4820.282047898095	0.9035189980850802	0.6659470797801436	1.0011819765525607	0.2385726839460342	0.2654541515178893	0.24853440440919033	0.2474387601268863	0.12037258266079962	1.083390319938928	0.017661195896163516	0.12813705872477746	-0.9799963011193622	2.4702778824742158
66000	-4825.264883232225	-4823.6119902016035	-1.6528930306213385	-4823.6119902016035	0.9204165155657579	0.6659470797801436	1.0011819765525607	0.2385726839460342	0.2654541515178893	0.24853440440919033	0.2474387601268863	0.004176526765127065	0.9954048239948012	3.6194882190377484E-6	0.0019092501932739935	-1.354134520762933	1.507712559377413
67000	-4825.509809244716	-4821.491726305039	-4.018082939676519	-4821.491726305039	0.9520826802627339	0.6659470797801436	1.0011819765525607	0.2385726839460342	0.2654541515178893	0.24853440440919033	0.2474387601268863	0.057849433501399296	0.9829701571797237	0.0038116527111539556	0.06327129629244264	-2.368684010267777	3.8890568937254697
68000	-4824.517105735393	-4820.337480880104	-4.179624855288931	-4820.337480880104	1.0850640731929446	0.6659470797801436	1.0011819765525607	0.24814778402990284	0.2558790514340207	0.24853440440919033	0.2474387601268863	0.15495598908564578	0.9940654811764194	0.022393910583386977	0.15779798417205948	-1.8223227624775773	1.9617396781371272
69000	-4827.959921586201	-4823.965843227411	-3.9940783587903232	-4823.965843227411	0.9444262366873957	1.122454487372879	1.0011819765525607	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.1299464853373031	0.9747412383014576	0.01813440103003784	0.13832611279707221	-1.6439786146364739	3.2823475603266923
70000	-4827.084320554212	-4821.633369513481	-5.45095104073163	-4821.633369513481	0.9504614334569131	1.122454487372879	1.2122020850484359	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.22965281043109	0.9798198134911348	0.06484045911218418	0.24316736707705383	-2.496896089782351	0.9367048039117705
71000	-4829.011662266994	-4824.825701176878	-4.185961090115729	-4824.825701176878	1.0158651159403178	1.122454487372879	1.2122020850484359	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.04825149511304328	0.9978268671034864	0.001321483709820283	0.036242806035435816	-2.4251923376880886	1.0286521178299328
72000	-4829.917621614331	-4824.69714906941	-5.220472544920825	-4824.69714906941	0.9774806432128795	1.122454487372879	1.2122020850484359	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.18734975385814412	0.9592684185901664	0.043861695454645556	0.22934591682610034	-2.4709210748081745	0.9712861356170945
73000	-4826.093041887062	-4822.964818702217	-3.1282231848452753	-4822.964818702217	1.121661638771683	0.6910369550317208	1.2122020850484359	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.023815492429499378	0.9896305685428025	2.4782497611620333E-4	0.015828345802962725	-1.8917184187557234	2.1305141808641506
74000	-4827.2926605886	-4824.011340151176	-3.2813204374235547	-4824.011340151176	0.9188761600005919	0.9783798469371567	1.0538006540248954	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.08381747698337848	1.0131319531567786	0.004193589614036983	0.06514114956819286	-1.288139726224657	1.7380468520967922
75000	-4826.016636028284	-4822.79031241847	-3.226323609813565	-4822.79031241847	1.048044526674676	0.9783798469371567	1.4032840905181312	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.02053753254044903	0.9993108543787677	2.78485511573107E-4	0.01676897755060613	-1.9073771661482726	1.3426783858939138
76000	-4829.865957182086	-4824.230367935588	-5.63558924649817	-4824.230367935588	1.2438575538877656	0.9783798469371567	1.4032840905181312	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.2129617353358935	0.8542338244920161	0.022359535991258627	0.15668195305599444	-2.7359721990080734	1.1363198832830057
77000	-4826.841490406532	-4822.80761952251	-4.03387088402205	-4822.80761952251	0.7123012794053823	0.9783798469371567	1.4032840905181312	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.3778869311927205	1.0904203334097957	0.1294174256299325	0.4150303629149347	-0.43836808128104154	2.0199171056349448
78000	-4828.143220061469	-4823.416476500657	-4.726743560811803	-4823.416476500657	0.7032716091884527	0.9783798469371567	1.4032840905181312	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.1741462704597999	1.1694550304672129	0.04372153265427157	0.19402654567980068	-2.0214045557176306	6.244214324943137
79000	-4827.7953033723625	-4824.323839150783	-3.4714642215794664	-4824.323839150783	0.9028795066039856	0.9783798469371567	0.8484263987707032	0.24814778402990284	0.2634778271616276	0.2409356286815834	0.2474387601268863	0.050991261131727014	1.0004895043028619	0.003129536185575486	0.05616923398076297	-1.863323492011836	3.7731212676895804
80000	-4823.664902227412	-4819.98033790914	-3.6845643182723284	-4819.98033790914	0.9482466571957318	0.7879914343421449	1.3051599280724628	0.24814778402990284	0.25461132730586206	0.24980212853734896	0.2474387601268863	0.11755080138217307	1.0362998083805373	0.016888967186191133	0.12544930378719782	-1.4083958667695693	1.4899919997411377
81000	-4826.171717203436	-4821.3797148822705	-4.7920023211657545	-4821.3797148822705	1.1032489319636554	0.7879914343421449	1.3051599280724628	0.24814778402990284	0.25461132730586206	0.24980212853734896	0.2474387601268863	0.165812457615159	0.9831475283576931	0.03424211788900384	0.20119349992121732	-2.2310898583078327	2.763644116528922
82000	-4823.889673277894	-4821.056365681567	-2.8333075963275403	-4821.056365681567	0.7091789947180032	0.7879914343421449	0.895311002142799	0.24814778402990284	0.25461132730586206	0.24980212853734896	0.2474387601268863	0.2585487843235966	1.2747847088545692	0.10238132996732714	0.297252315570851	0.020484160807641594	2.659155046540292
83000	-4826.302423826206	-4823.615741620571	-2.6866822056358526	-4823.615741620571	0.561338810591827	0.7879914343421449	0.7891805525871228	0.24814778402990284	0.25461132730586206	0.2552687138777559	0.2419721747864793	0.3418683537496582	1.4554904265929203	0.115030746101397	0.2778442348309888	0.4824905915075206	5.347331982105493
84000	-4824.2314779830995	-4821.539639894329	-2.6918380887703472	-4821.539639894329	0.4987211869355995	0.7879914343421449	0.7891805525871228	0.24814778402990284	0.25461132730586206	0.2552687138777559	0.2419721747864793	0.6266110830339418	1.6281619565449705	0.4833067545640094	0.5214345315922194	1.5018862187489819	3.200276295661828
85000	-4827.698463961933	-4823.787050790644	-3.911413171289173	-4823.787050790644	0.5320554137197218	0.7879914343421449	0.7891805525871228	0.24814778402990284	0.25461132730586206	0.2552687138777559	0.2419721747864793	0.602154205552744	1.7235885081665236	0.37174658507108865	0.427429450489113	0.1999414582605219	1.6294101898029631
86000	-4827.973407491192	-4825.182097305019	-2.7913101861729	-4825.182097305019	0.6084062234839395	0.7879914343421449	0.8502845594352471	0.24814778402990284	0.2817953169987655	0.22808472418485246	0.2419721747864793	0.3875241329612143	1.4394538144766875	0.20803797987219952	0.40301476018930993	0.5724507045765241	2.397960665899232
87000	-4828.643711011498	-4825.296319677017	-3.347391334481306	-4825.296319677017	0.5817649531730343	0.6930100454499267	0.900040902659187	0.24814778402990284	0.2817953169987655	0.22808472418485246	0.2419721747864793	0.5622181884035721	1.4329553754495505	0.45135869170524084	0.6049947665355406	0.639355062616823	4.850681661828908
88000	-4833.649253326539	-4828.717839872659	-4.931413453879627	-4828.717839872659	0.6367019265585584	0.591271047337969	0.9381796794003601	0.24814778402990284	0.2817953169987655	0.22808472418485246	0.2419721747864793	1.0508822367061368	1.4914573982066879	1.2498052038159373	0.8792722355574226	0.6237374046762465	3.516484578185213
89000	-4828.751779424052	-4823.865312446863	-4.886466977188807	-4823.865312446863	0.6265070982754027	0.591271047337969	0.9381796794003601	0.24814778402990284	0.27779343437510035	0.23208660680851756	0.2419721747864793	1.0614398194930132	1.5247315812472488	1.1892417459933549	0.7689764091647355	0.7009310521880003	2.9541117201999456
90000	-4832.653359091214	-4827.65315733162	-5.000201759594175	-4827.65315733162	0.5982566680298327	0.7855086535668715	0.9381796794003601	0.24814778402990284	0.27779343437510035	0.23208660680851756	0.2419721747864793	0.7629887816089359	1.5838892818507753	0.70660559829452	0.6886637331739165	-0.3137391627440591	6.39320449236519
91000	-4824.251962630162	-4821.172061997664	-3.0799006324974103	-4821.172061997664	0.45310835365089575	0.7855086535668715	0.9381796794003601	0.24814778402990284	0.27779343437510035	0.23208660680851756	0.2419721747864793	0.7279337226471978	1.7559786816997778	0.8450813176416744	0.7344899191401506	1.4931166226133508	5.722907164757307
92000	-4826.914872095018	-4823.535449936493	-3.3794221585248154	-4823.535449936493	0.5207151180845915	0.7855086535668715	0.8494655445762906	0.24814778402990284	0.27779343437510035	0.231741221530152	0.24231756006484487	0.7105058368856473	1.682576011079201	0.6660897167813089	0.6036480727018798	1.1082577463200725	2.312638238894691
93000	-4826.206146042092	-4822.445753551968	-3.760392490124291	-4822.445753551968	0.7699858519503202	0.7439971383546612	0.8494655445762906	0.24882120161086602	0.25468865210192576	0.2548460038033266	0.2416441424838817	0.42801334013437575	1.157793084915803	0.3273631637523083	0.5531828661617147	-0.25597014272984087	3.222599069841557
94000	-4826.152117908311	-4821.253409690093	-4.898708218218634	-4821.253409690093	0.8744227251341391	0.7439971383546612	0.8494655445762906	0.24089954079214015	0.2626103129206516	0.2548460038033266	0.2416441424838817	0.5120586847467733	0.9839269656202955	0.11656064214722961	0.4311443773829654	-1.0916715135737936	2.2812958162764527
95000	-4828.299364612875	-4823.242489729861	-5.056874883014999	-4823.242489729861	0.7292183774333503	0.7439971383546612	0.8494655445762906	0.24089954079214015	0.2626103129206516	0.2548460038033266	0.2416441424838817	0.7605162675736111	1.3409403430761293	0.3347899326129827	0.5759401716482194	-0.41714032304168214	2.067334492581278
96000	-4829.091750496527	-4824.7068358172255	-4.384914679301563	-4824.7068358172255	0.6298678986042511	0.7439971383546612	0.8494655445762906	0.23538690602422313	0.26812294768856865	0.2548460038033266	0.2416441424838817	0.7209538600184469	1.3299992868578012	0.5071399594611177	0.8495267180462883	0.1266305948581823	2.6349304971242904
97000	-4831.281447025548	-4824.911008167059	-6.370438858489067	-4824.911008167059	0.5767973906280656	0.7439971383546612	0.935534533865625	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.7581632623757211	1.539637316467193	0.485473710524955	0.5876119423330699	-1.7106449823536374	0.9827770228978352
98000	-4831.259224807623	-4826.655595752055	-4.6036290555679305	-4826.655595752055	0.9102195384110454	0.7439971383546612	0.935534533865625	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.13272366268102484	1.0346341364061846	0.01842200141389987	0.14502043186424143	-2.3838469614364683	4.054017676824843
99000	-4832.864000224575	-4827.809690328214	-5.054309896360362	-4827.809690328214	0.9880376232376603	0.7439971383546612	0.935534533865625	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.4084195698296839	0.8622214355247291	0.14279684653809105	0.3683221963649868	-1.5951203268683198	1.6064200507173583
100000	-4827.650233863549	-4822.405834154203	-5.244399709345593	-4822.405834154203	1.1597182506291348	0.6832846314662114	0.935534533865625	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.3163204139091858	0.8968915423231972	0.037627431451211696	0.1937617066339111	-2.156236400047746	1.5863208801100654
101000	-4825.232267348745	-4820.528637065281	-4.703630283464027	-4820.528637065281	0.9833200169133874	0.6832846314662114	0.935534533865625	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.2662387560568976	0.9920575313657312	0.03859152395044821	0.18542060342153213	-1.8259606687488867	3.2989085297432834
102000	-4825.255918772236	-4821.727819489645	-3.5280992825909756	-4821.727819489645	0.9797987196613355	0.803613843369956	0.935534533865625	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.06926564334295635	0.9624736440748689	0.004754995193789347	0.06994783707627106	-1.7588263246480071	3.251235846442249
103000	-4823.746065250114	-4821.3749848198695	-2.3710804302441857	-4821.3749848198695	0.8938794481730008	0.803613843369956	1.122848513107948	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.03406585668910381	0.9985150464040937	9.896068805643234E-4	0.03158853279844727	-0.9521246922248481	1.998562425340688
104000	-4824.760379149328	-4820.111657241888	-4.648721907440476	-4820.111657241888	1.003504809528634	0.803613843369956	1.122848513107948	0.24488483230384947	0.2586250214089423	0.2548460038033266	0.2416441424838817	0.09353643694687161	0.9687283179959673	0.0032325654322303762	0.06005191907953871	-2.6090137288319806	3.716960168108995
105000	-4824.14371961358	-4821.79501367282	-2.3487059407611603	-4821.79501367282	0.8960980214691753	0.803613843369956	1.122848513107948	0.24488483230384947	0.2591514426873999	0.25431958252486897	0.2416441424838817	0.014614948729504878	0.9947313871752737	8.929453465647113E-5	0.009500594492581872	-1.370295975382909	1.454397700637022
106000	-4824.5220745475945	-4821.416269353814	-3.1058051937809914	-4821.416269353814	0.9856335241421028	0.803613843369956	1.122848513107948	0.24488483230384947	0.2591514426873999	0.25431958252486897	0.2416441424838817	0.062133264667285075	1.0519481206638757	0.0034276034735258067	0.057208986034085765	-1.3366614200055893	2.1486809003154326
107000	-4824.686952638101	-4821.475492995702	-3.2114596423990136	-4821.475492995702	0.8760457155860675	0.803613843369956	1.122848513107948	0.25822796756236277	0.24580830742888662	0.25431958252486897	0.2416441424838817	0.14688364560657519	1.0165208182568828	0.005859974994330815	0.0723137116231384	-0.8242887456382029	2.3401799418253937
108000	-4827.38885737392	-4824.352270173853	-3.0365872000666525	-4824.352270173853	0.9772074472020575	0.803613843369956	1.122848513107948	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.044828014303429434	0.9995557675434249	0.002939048997381864	0.052801746391055344	-1.4630537630846616	1.6032497370228833
109000	-4824.8735997818985	-4822.919403270615	-1.954196511283504	-4822.919403270615	0.9648908991501256	0.803613843369956	1.122848513107948	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.006081894277054978	1.0006488893287477	3.753516811335239E-5	0.006135331850437357	-1.401776120172382	1.6254669155621302
110000	-4828.670321602606	-4824.069919501739	-4.600402100867288	-4824.069919501739	1.0325901164746283	0.803613843369956	1.122848513107948	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.05280255841507231	0.94225896009697	0.0027646826241206433	0.053507341745241854	-2.9306078018061497	3.727562225719277
111000	-4827.332154904849	-4824.249572238016	-3.082582666832174	-4824.249572238016	0.835691690882528	1.1037679725767642	1.122848513107948	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.12399227383426545	1.0192618775431652	0.027332652743605662	0.16206636676424369	-0.7312797317852127	3.2099141590778477
112000	-4829.526578840132	-4824.7895084115735	-4.737070428558782	-4824.7895084115735	0.7893969454557248	1.1037679725767642	1.122848513107948	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.16606502330037862	1.04345675003926	0.024335068342013186	0.1587050346714448	-2.141090027619684	0.9663553971951488
113000	-4827.739899402964	-4822.942450218771	-4.797449184192058	-4822.942450218771	1.1677156477848645	0.8541617935958997	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.20205009603981733	0.8980402494371035	0.011536902586918498	0.11482105537489112	-2.2066288932410316	2.2639991699957314
114000	-4831.02504627666	-4825.50442758485	-5.520618691809031	-4825.50442758485	1.2507171450123404	0.8541617935958997	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.3076722088234954	0.8419496557561708	0.04504732024674108	0.23458481657803892	-2.4596212406802085	1.533306955247513
115000	-4830.756197361204	-4824.200751133119	-6.555446228084263	-4824.200751133119	1.270059910198764	0.6990554795688763	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.428124555333193	0.8442245817794759	0.06331104956181031	0.28653883242582306	-3.0660132618641036	1.009797024915259
116000	-4827.0235991396585	-4824.18807303958	-2.8355261000790337	-4824.18807303958	0.8966215916010476	0.6990554795688763	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.08868514944204522	0.9665788850012222	0.004671208043193616	0.0686604547755635	-0.9597283604941058	2.0740493606282704
117000	-4828.017664711727	-4823.376962337869	-4.640702373857923	-4823.376962337869	0.9311012127472098	0.6990554795688763	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.07347786357721373	1.0407571927927406	0.0049762127923897405	0.06767919214698725	-2.891329752768776	4.566781843444794
118000	-4826.511527058173	-4823.450156791193	-3.0613702669794964	-4823.450156791193	0.9654649314353011	0.6990554795688763	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.07379301979087388	1.0230343724634026	0.005183195500464427	0.07100371896567524	-1.3092019203249654	2.0587616483436912
119000	-4834.213038750668	-4827.93548837395	-6.277550376718071	-4827.93548837395	1.09664166021732	1.0771956576299513	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.03972332911939883	1.0050423639443513	0.0012631347398236825	0.03574358058445239	-4.7833202596817905	0.4990342713731988
120000	-4829.15792687332	-4825.778322868909	-3.379604004411461	-4825.778322868909	0.9417223991094936	1.0771956576299513	0.8291330904416713	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.10341879407201514	0.9809635423214774	0.00978004385887576	0.09992048766310349	-1.2780553263347647	2.6313586837827403
121000	-4826.140938246978	-4824.0584235788265	-2.082514668152143	-4824.0584235788265	1.0310622241143197	0.8247071593625035	0.7898342165606818	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.007492713601094581	1.0017209840088432	5.151758584249518E-5	0.007171228339990549	-1.5375690637913562	2.0866396067417394
122000	-4826.645726424526	-4823.3489924769365	-3.29673394759019	-4823.3489924769365	0.8783506993840879	0.8247071593625035	1.2763200196468703	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.07633515037339927	1.038874197980954	0.0072689656164306345	0.08408394890176572	-1.3288389231145752	1.44078938705927
123000	-4829.377556233415	-4825.362596571547	-4.014959661867251	-4825.362596571547	1.0921034136163035	0.8247071593625035	1.2763200196468703	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.03310206652096021	1.0110790323999357	0.001126003856034465	0.033087960725549766	-2.544951490118036	1.0428959959353765
124000	-4827.114147305333	-4823.34598894165	-3.768158363683556	-4823.34598894165	0.8581668409570989	0.8247071593625035	0.8702453145495297	0.25822796756236277	0.2632602210063919	0.2368676689473637	0.2416441424838817	0.010013175321127618	0.9974122574719847	9.998692266812307E-5	0.010026707722968986	-3.059839223764495	5.413460229892167
125000	-4824.634489866631	-4822.5186808837025	-2.1158089829286264	-4822.5186808837025	0.9663034657288538	0.8247071593625035	0.8702453145495297	0.25822796756236277	0.2632602210063919	0.23891184209798222	0.23959996933326316	0.015343615551187607	1.0014762607552143	3.3590387521106413E-4	0.018361679753261993	-1.1970344939581365	2.1885566324171424
126000	-4823.953985931827	-4822.063202866809	-1.890783065018709	-4822.063202866809	0.9076199942194279	0.8247071593625035	0.8702453145495297	0.2474683186981661	0.2632602210063919	0.2496714909621789	0.23959996933326316	0.013916854236981155	1.0065044749280794	7.52154673358982E-5	0.008642975842243217	-1.0206790288954797	2.027929280550146
127000	-4825.232276999719	-4822.471262294698	-2.7610147050206626	-4822.471262294698	0.9635852568154131	0.8247071593625035	0.8702453145495297	0.2474683186981661	0.2632602210063919	0.2496714909621789	0.23959996933326316	0.039593990698588884	1.0269764383620132	0.0011407879339763816	0.03376723310953929	-1.3422919132577387	1.7612918111987523
128000	-4825.522421306347	-4825.047297740966	-0.4751235653805903	-4825.047297740966	0.8910999453770565	0.8247071593625035	0.8702453145495297	0.23810001359029642	0.27260937829860005	0.24032233366997072	0.24896827444113284	8.572416986543543E-4	1.000596929247089	5.406418199299212E-7	7.352350144734047E-4	-0.9224133685128653	2.1335663944214645
129000	-4826.787486101461	-4825.12440295809	-1.6630831433705628	-4825.12440295809	1.0976196421867777	0.8247071593625035	0.8702453145495297	0.23810001359029642	0.27260937829860005	0.24032233366997072	0.24896827444113284	0.0017674988059048528	0.9998601641545359	2.505785203938814E-6	0.0015840112751398143	-1.7748436355085353	1.8675950395199241
130000	-4825.03209839479	-4823.618325258617	-1.413773136173087	-4823.618325258617	0.9318234002006014	0.8247071593625035	0.8702453145495297	0.23810001359029642	0.27260937829860005	0.24032233366997072	0.24896827444113284	0.0038980187165365532	1.0006826768308619	1.16024572894781E-5	0.0034064112567803034	-1.1558231681275508	2.685901892747446
131000	-4834.411397114068	-4827.017494300633	-7.393902813434338	-4827.017494300633	0.9738423140634241	0.8247071593625035	1.0857805281864188	0.23810001359029642	0.27260937829860005	0.24032233366997072	0.24896827444113284	0.0389233002174567	1.0003467764758023	0.001430171695348065	0.037763187634945614	-5.909154849886695	6.346577853355367
132000	-4825.491734275101	-4822.456092409106	-3.035641865995614	-4822.456092409106	0.8727206975687635	0.8247071593625035	1.0857805281864188	0.23810001359029642	0.27260937829860005	0.24032233366997072	0.24896827444113284	0.10590725660791803	1.1052353861230917	0.007900171596817778	0.08554714066133408	-0.9146503942119697	2.722813046923475
133000	-4823.991969330196	-4820.562349389391	-3.4296199408054857	-4820.562349389391	0.9422376785446406	0.8295969523346509	1.1033653460259019	0.23810001359029642	0.27260937829860005	0.24032233366997072	0.24896827444113284	0.0355872434325016	0.9945542995030335	0.001324972762189971	0.03616454656470853	-1.9867392197953535	3.7549185583745457
134000	-4830.328984094984	-4827.734165364384	-2.5948187305997372	-4827.734165364384	0.9619196841356004	0.8295969523346509	1.1033653460259019	0.23810001359029642	0.27260937829860005	0.24032233366997072	0.24896827444113284	0.02040567712526363	1.0061744409962257	4.768819099847782E-4	0.021682933632622584	-1.447753287507473	2.6220798338923936
